Date,Close/Last,Volume,Open,High,Low
09/20/2019,$85.67,2509777,$87.61,$87.725,$85.67
09/19/2019,$87.06,1371448,$87.50,$87.92,$86.95
09/18/2019,$87.59,1335216,$87.88,$87.88,$86.57
09/17/2019,$87.92,1778185,$87.98,$87.98,$86.465
09/16/2019,$88.42,1110962,$89.75,$90.01,$88.135
09/13/2019,$90.30,1492159,$91.12,$91.355,$89.95
09/12/2019,$90.35,1809939,$91.00,$91.28,$89.75
09/11/2019,$90.82,2179679,$90.00,$90.95,$88.03
09/10/2019,$89.82,1743439,$89.25,$90.00,$88.83
09/09/2019,$89.63,2312472,$87.60,$89.67,$86.70
09/06/2019,$87.61,1665903,$86.80,$87.78,$86.80
09/05/2019,$86.51,1964104,$83.44,$86.55,$83.28
09/04/2019,$82.11,1887908,$81.80,$82.465,$81.31
09/03/2019,$80.95,1420822,$81.31,$81.842,$80.25
08/30/2019,$81.95,1490743,$83.25,$83.61,$81.90
08/29/2019,$83.30,1788325,$82.43,$83.62,$82.27
08/28/2019,$81.21,1140450,$79.07,$81.26,$79.07
08/27/2019,$79.56,1048053,$80.42,$80.42,$79.23
08/26/2019,$79.69,1069155,$79.30,$79.80,$78.785
08/23/2019,$78.35,1475265,$80.22,$80.74,$77.95
08/22/2019,$81.01,1193702,$81.50,$81.69,$80.08
08/21/2019,$81.01,1113176,$80.76,$81.24,$80.32
08/20/2019,$79.90,1390869,$79.71,$80.10,$79.51
08/19/2019,$79.99,1312380,$80.17,$80.195,$79.105
08/16/2019,$78.78,1291091,$78.18,$79.02,$77.78
08/15/2019,$77.48,2462389,$79.91,$79.91,$76.7653
08/14/2019,$79.40,1909635,$81.03,$81.38,$79.36
08/13/2019,$82.78,1611799,$81.38,$84.74,$81.15
08/12/2019,$81.93,1409668,$82.17,$82.29,$80.94
08/09/2019,$82.74,1570785,$83.40,$83.79,$82.13
08/08/2019,$83.65,1289734,$82.30,$83.67,$81.9255
08/07/2019,$81.73,1705281,$80.84,$81.91,$80.00
08/06/2019,$81.64,1585001,$80.86,$81.84,$80.39
08/05/2019,$80.46,2384169,$81.24,$81.65,$79.97
08/02/2019,$82.78,2022804,$83.47,$83.83,$82.3249
08/01/2019,$83.37,2511180,$87.50,$87.62,$82.23
07/31/2019,$87.39,1662875,$88.08,$88.265,$86.72
07/30/2019,$88.16,917305,$87.97,$88.70,$86.77
07/29/2019,$88.33,1157855,$88.50,$88.83,$87.47
07/26/2019,$88.61,1572537,$89.71,$89.79,$88.45
07/25/2019,$89.34,2548743,$89.12,$90.42,$88.20
07/24/2019,$89.33,4663961,$90.33,$91.54,$86.435
07/23/2019,$88.27,1820305,$87.43,$88.27,$86.96
07/22/2019,$86.84,1388584,$87.97,$88.00,$86.83
07/19/2019,$87.34,2413341,$88.02,$88.58,$87.28
07/18/2019,$87.16,1748603,$86.58,$87.28,$86.19
07/17/2019,$86.44,1441812,$87.96,$88.08,$86.35
07/16/2019,$88.31,1433013,$88.48,$88.69,$88.12
07/15/2019,$88.44,1176474,$89.06,$89.1025,$87.79
07/12/2019,$88.88,1528274,$88.57,$89.16,$88.26
07/11/2019,$87.87,1157385,$86.90,$87.94,$86.59
07/10/2019,$86.84,1085526,$86.86,$87.215,$86.43
07/09/2019,$86.76,1200032,$87.93,$88.15,$86.58
07/08/2019,$88.36,1173152,$87.43,$88.50,$86.21
07/05/2019,$87.81,961889,$87.58,$87.88,$86.89
07/03/2019,$87.94,975325,$87.08,$88.19,$86.91
07/02/2019,$86.72,1334010,$88.15,$88.3661,$86.40
07/01/2019,$88.33,1287292,$88.37,$89.11,$87.69
06/28/2019,$87.35,5908433,$86.78,$88.16,$86.71
06/27/2019,$86.70,1244444,$86.36,$86.81,$85.81
06/26/2019,$85.70,1359970,$85.66,$86.29,$85.42
06/25/2019,$85.41,1588211,$87.77,$88.11,$85.33
06/24/2019,$87.85,1394256,$88.24,$88.81,$87.70
06/21/2019,$88.37,2884396,$89.09,$89.275,$88.01
06/20/2019,$88.61,1712946,$89.00,$89.19,$88.1563
06/19/2019,$88.35,1143243,$88.40,$88.99,$87.91
06/18/2019,$88.30,1827860,$87.79,$88.64,$87.50
06/17/2019,$87.18,1318696,$87.17,$87.945,$87.08
06/14/2019,$87.26,1220858,$86.89,$87.52,$86.33
06/13/2019,$86.83,1418172,$85.48,$86.98,$85.48
